Sample,CON 13,CON 14,CON 15,CON 16,CON 17,CON 18,L 13,L 14,L 15,L 16,L 17,L 18,LN 13,LN 14,LN 15,LN 16,LN 17,LN 18,N 13,N 14,N 15,N 16,N 17,N 18,Z 13,Z 14,Z 15,Z 16,Z 17,Z 18,ZL 15,ZL 16,ZL 17,ZL 18,ZLN 13,ZLN 14,ZLN 15,ZLN 16,ZLN 17,ZLN 18,ZN 13,ZN 14,ZN 15,ZN 16,ZN 17,ZN 18
Class,1_Con,1_Con,1_Con,1_Con,1_Con,1_Con,3_L,3_L,3_L,3_L,3_L,3_L,7_LN,7_LN,7_LN,7_LN,7_LN,7_LN,4_N,4_N,4_N,4_N,4_N,4_N,2_Z,2_Z,2_Z,2_Z,2_Z,2_Z,5_ZL,5_ZL,5_ZL,5_ZL,8_ZLN,8_ZLN,8_ZLN,8_ZLN,8_ZLN,8_ZLN,6_ZN,6_ZN,6_ZN,6_ZN,6_ZN,6_ZN
27.790449,1500,2500,2500,64541,7088,2500,1500,1500,4049,1500,2500,2500,1500,6629,2500,10072,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,12653,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,14674,1500,1500,2500,1500,2500,9625,3698,2500
27.798033,1500,2500,2500,348001,16398,7347,1500,1500,1500,1500,2500,2500,1500,49743,2500,60375,1500,2500,1500,2500,25240,1500,2500,2500,15719,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,17360,2500,1500,2500,94880,1500,2500
27.805634,2500,1500,1500,49374,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,3138,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,6108,2500,2500,1500,2500,1500,2500,2500,1500
27.813217,2500,1500,1500,1500,16846,1500,2500,7606,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,28799,1500,5423,2500,8615,2500,1500,1500,1500,1500,2500,2500,11674,2500,2500,1500,2500,2500,2500,2866,2500,1500,2500,2500,11058
27.820801,1500,2500,2500,2500,2500,6296,1500,1500,25361,1500,12069,677120,1500,1500,2500,2500,1500,2500,1500,2500,1500,180044,2500,13935,1500,21559,1500,2500,22862,2500,2500,1500,1500,2500,1500,1500,2500,1500,32474,1500,2500,22850,2500,1500,19145,19973
27.8284,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,85012,1500,1500,2500,2500,1500,2500,1500,3152,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,2395,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
27.835983,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,48222,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,27219,2500,2500,2500,1500,1500,2500,1500,1500,2500,2702,1500,1500,2500,1500,2500,1500,1500,2500
27.843567,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,29361,1500,1500,2500,2500,1500,2500,1500,2500,1500,4139,2500,2500,1500,2500,1500,15604,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
27.851166,2500,1500,1500,1500,1500,1500,2500,7470,2500,2500,5831,1500,4073,17810,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,6906,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,2588,2500,1500,2500,2500,1500
27.858749,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,2480,8661,2500,1500,2500,9624,2500,2500,1500,1500,2858,1500,2500,1500,1500,1500,1500,8435,2500,1500,2500,2500,1500,2500,5862,2500,1500,2500,1500,2500,2500,1500
27.866333,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,12898,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
27.873917,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,6126,1500,9207,6361,1500,2500,27860,2500,2500,1500,1500,2500,3013,2500,1500,7828,1500,1500,2500,2500,1500,2500,2500,1500,36610,2500,2500,1500,3461,1500,14135,2500,1500
27.881517,2500,1500,1500,17728,11192,6494,2500,2500,2500,2500,1500,1500,2500,34520,11565,42718,2500,1500,2500,1500,19797,2500,1500,13004,11941,1500,2500,1500,53285,1500,8273,37732,2500,24269,2500,2500,8245,239525,32476,14253,1500,2500,1500,60477,2500,19825
27.889099,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2653,1500,1500,2500,2500,1500,2500,1500,23162,2500,2500,2500,1500,1500,2500,1500,1500,2500,3277,1500,1500,2500,1500,2500,1500,1500,2500
27.896683,1500,2500,2500,2500,1500,2500,1500,1500,1500,1500,10599,95164,1500,1500,10724,42168,27940,2500,1500,223965,1500,1500,2500,2500,11728,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,2500,15686,2500
27.904284,6445,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,6126,2500,8836,1500,13638,1500,28552,1500,7249,2500,2500,1500,2500,1500,2500,7658,2500,2500,1500,1500,2500,1500,1500,2500,33167,1500,1500,2500,1500,2500,5903,3389,2500
27.911867,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2680,1500,1500,2500,2500,1500,2500,1500,61338,1500,1500,3016,2500,1500,2500,1500,2500,8584,2500,2500,1500,1500,2500,1500,1500,2500,74629,1500,1500,2500,1500,2500,1500,1500,2500
27.919451,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,26287,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
27.92705,37480,2500,3956,2500,2500,4890,1500,9624,91841,1500,10544,2500,1500,1500,9590,2500,1500,2500,1500,2500,1500,74602,2500,2500,11842,13838,143888,2500,2500,2500,2500,27740,1500,19347,1500,1500,7536,1500,26563,1500,2500,1500,2500,55455,1500,14738
27.934633,3572,1500,1500,1500,1500,1500,2500,2650,12205,2500,1500,9078,2500,2500,1500,5359,2500,5967,2500,1500,2500,9530,5980,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
27.942217,1500,2500,2500,2500,2500,2500,1500,1500,11576,1500,2500,11381,1500,4882,2500,2500,1500,2500,1500,2500,1500,8537,2500,2500,1500,2504,20716,2500,2500,2500,2500,5692,1500,2500,1500,1500,2500,14344,1500,1500,2500,1500,2500,5613,1500,3809
27.949816,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,17284,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
27.957399,2500,1500,1500,1500,13707,1500,2500,2500,18995,2500,1500,1500,3624,15476,5163,1500,2500,1500,2500,1500,2500,19161,1500,1500,2500,1500,41488,1500,11807,1500,1500,2500,2500,9584,2500,2500,1500,2500,2500,2500,2289,8033,1500,2500,2500,8593
27.964983,2500,1500,1500,3028,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,4644,59981,1500,1500,1500,2500,2500,1500,2500,2500,1500,4747,2500,2500,1500,2500,1500,2500,2500,1500
27.972584,14685,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,4889,2500,7456,1500,21198,1500,11062,1500,11064,2500,2500,1500,2500,1500,2500,2500,2500,2500,5602,1500,2500,1500,1500,2500,18394,1500,1500,2500,1500,2500,5403,1500,3086
27.980167,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,16577,2500,1500,2500,2500,5667,1500,2500,1500,15601,52443,1500,1500,1500,2500,2500,1500,2500,2500,1500,12165,2500,2500,1500,2500,1500,2500,2500,1500
27.987749,4250,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,5249,1500,1500,2500,2500,1500,6577,1500,3233,1500,1500,2500,2500,1500,2500,1500,33377,2500,2500,2500,1500,1500,2500,1500,1500,2500,5116,1500,1500,2500,1500,2500,1500,1500,2500
27.99535,14964,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,4693,2500,18443,2500,1500,2500,2500,1500,1500,2500,1500,9285,1500,3804,1500,1500,2500,2500,1500,2500,2500,1500,22827,2500,2500,1500,2500,1500,2500,2500,1500
28.002934,107897,2500,2500,2500,2500,5038,1500,6432,1500,1500,10451,2500,1500,1500,2500,34840,1500,143314,1500,89441,1500,1500,2500,10725,10599,2500,1500,2500,28509,2500,2500,26594,1500,2500,1500,1500,6125,142757,1500,9819,2500,1500,2500,1500,1500,2500
28.010517,21102,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,28876,1500,7703,1500,2889,2776,2500,1500,2500,27899,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,14883,1500,1500,2500,1500,2500,1500,1500,2500
28.018116,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,11816,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.0257,25357,1500,1500,1500,13529,1500,2500,2500,12224,2500,1500,1500,3267,14952,1500,1500,2500,46289,2500,19445,6432,2500,1500,1500,2500,1500,2500,1500,11427,1500,1500,13928,2500,8663,2500,2500,1500,39924,11660,5999,2065,7783,1500,2500,2500,1500
28.033283,2500,1500,3617,1500,4579,4749,2500,2500,51473,2500,9987,1500,2500,2500,1500,1500,21753,1500,2500,1500,16990,59432,1500,1500,10032,11586,93578,373144,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,9751,1500,2500,1500,47820,11381,1500
28.040867,2883,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,2576,2500,2500,1500,2500,1500,21714,2500,2500,2500,1500,1500,2500,1500,1500,2500,3244,1500,1500,2500,1500,2500,1500,1500,2500
28.048466,10193,1500,1500,1500,1500,1500,2500,2500,3624,2500,1500,1500,2500,2500,1500,4027,2500,1500,2500,7093,2500,4631,1500,1500,2500,1500,2500,52701,1500,1500,1500,2500,2500,1500,2500,2500,1500,7416,2500,2500,1500,2500,1500,2500,2500,1500
28.056049,1500,2500,2500,2500,2500,2500,1500,1500,2076,1500,2500,2500,1500,1500,2500,2500,1500,6167,1500,3886,1500,1500,2500,2500,1500,2500,5115,101166,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.063633,5471,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,6645,2500,3577,2500,2500,1500,1500,2500,1500,3784,6958,1500,1500,1500,2500,2500,1500,2500,2500,1500,6191,2500,2500,1500,2500,1500,2500,2500,1500
28.071234,2500,1500,1500,24677,1500,1500,2500,2500,2500,2500,1500,1500,2500,13990,4301,1500,15679,1500,2500,15754,2500,2500,31845,1500,2500,1500,28679,1500,1500,1500,1500,11594,2500,7884,2500,2500,1500,2500,10315,2500,1500,2500,1500,41975,2500,6230
28.078817,4361,1500,1500,6068,3284,1500,2500,2500,3441,2500,1500,7671,2500,2500,1500,1500,2500,7482,2500,1500,2500,3510,7473,1500,2500,1500,7009,105715,1500,1500,1500,2777,2500,1500,2500,2500,1500,7200,2500,2500,1500,2500,1500,9882,2500,1500
28.086399,2500,1500,1500,206304,1500,1500,2500,9593,2500,2500,1500,1500,2500,2500,10934,1500,2500,1500,2500,1500,2500,2500,127421,1500,9134,8497,2500,372775,1500,1500,1500,21374,2500,16831,2500,2500,1500,2500,21461,2500,1500,2500,1500,50593,2500,9316
28.094,1500,2500,2500,26788,2500,2500,1500,1500,6041,1500,2500,7482,1500,1500,2500,2500,1500,11541,1500,2500,1500,1500,16587,2500,1500,2500,13481,67059,2500,2500,2500,1500,1500,2500,1500,1500,2500,13176,1500,1500,2500,1500,2500,1500,2054,2500
28.101583,2500,1500,1500,2473,1500,1500,2500,2500,2500,2500,1500,3647,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,3672,1500,2500,1500,2500,43377,1500,1500,1500,2500,2500,1500,2500,2500,1500,3482,2500,2500,1500,2500,1500,4210,2500,1500
28.109167,2500,1500,1500,4740,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,3602,2500,1500,2500,2500,1500,1500,2500,1500,2500,52731,1500,1500,1500,2500,2500,1500,2500,2500,1500,3245,2500,2500,1500,2500,1500,2500,2500,1500
28.116766,18478,1500,1500,1500,11700,1500,2500,2500,2500,2500,1500,1500,2500,13741,1500,1500,14688,1500,2500,15202,2500,2500,1500,1500,2500,4057,2500,436630,9572,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,6509,1500,2500,2500,5594
28.12435,1500,2500,2500,8890,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2858,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.131933,1500,2500,2500,5110,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,5793,1500,2500,1500,1500,5673,2500,1500,2500,1500,101253,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.139534,57514,1500,1500,1500,1500,4359,2500,2500,24318,2500,9454,1500,2500,8474,1500,1500,2500,73308,2500,58986,2500,50295,1500,1500,9602,1500,2500,380468,23352,1500,1500,2500,2500,1500,2500,2500,15334,79797,2500,2500,1500,2500,1500,2500,5151,1500
28.147118,1500,2500,2500,5655,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,3812,1500,2767,2500,2500,1500,2500,1500,97461,2500,2500,2500,2586,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.154699,37801,1500,1500,79191,1500,1500,2500,2500,2500,2500,9097,179100,2500,2500,1500,27412,2500,1500,2500,1500,2500,2500,1500,1500,9602,1500,62786,1500,1500,1500,1500,2500,2500,12102,2500,2500,15269,57738,2500,2500,1500,2500,1500,42590,2500,1500
28.1623,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.169884,2319,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,6147,1500,1500,2500,2500,1500,4223,1500,2500,1500,1500,2500,2500,1500,2500,1500,35969,2500,2500,2500,1500,1500,2500,1500,1500,2500,3126,1500,1500,2500,1500,2500,1500,1500,2500
28.177467,5122,1500,1500,14260,1500,1500,2500,2500,3112,2500,1500,23501,2500,2500,1500,3523,2500,1500,2500,1500,2500,5495,1500,1500,2500,1500,9574,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,5946,2500,2500,1500,2500,1500,2500,2500,1500
28.185066,15627,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,39191,2500,12281,1500,1500,2500,26742,2500,1500,5163,13014,22883,1500,2500,1500,22435,1500,1500,1500,1500,9702,2500,7040,2500,2500,1500,25015,9519,2500,1500,6458,1500,37799,2500,1500
28.19265,3640,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,9565,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,4953,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,4949,1500,1500,2500,1500,2500,1500,1500,2500
28.200233,2500,1500,1500,1500,1500,4085,2500,2500,2500,2500,9260,1500,2500,2500,7700,1500,2500,1500,2500,49807,2500,47971,86762,1500,2500,1500,2500,61017,1500,1500,1500,12345,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
28.207817,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,6238,2500,5511,11975,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
28.215416,1500,2500,2500,2644,2500,2500,1500,1500,1500,1500,2500,6302,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,4237,2500,1500,2500,1500,6363,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.223,3380,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,3024,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,8797,2500,1500
28.230583,2500,1500,1500,4680,1500,1500,2500,2500,2500,2500,1500,5840,2500,2500,1500,1500,2500,4539,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
28.238184,7281,1500,1500,6682,1500,1500,2500,2500,3637,2500,1500,1500,2500,2500,1500,1500,4644,9743,2500,1500,2500,2500,1500,1500,2500,1500,2500,14993,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
28.245768,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,7074,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.253349,40954,1500,1500,55076,1500,1500,2500,28446,21161,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,44798,2500,2500,1500,1500,8673,1500,48398,1500,16982,1500,1500,2500,2500,11039,2500,2500,7100,2500,2500,4370,1500,2500,1500,44710,2500,1500
28.26095,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,4682,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,4616,1500,2500,1500,2500,4845,1500,2500
28.268534,2500,1500,1500,8849,1500,1500,2500,2500,2500,2500,1500,28691,2500,11743,3157,1500,13081,1500,2500,11213,4505,2500,1500,1500,2500,1500,2500,1500,7733,1500,1500,8678,2500,5970,2500,2500,1500,2500,8661,2500,1500,5577,1500,35814,2500,1500
28.276117,2500,1500,1500,3490,1500,1500,2500,2500,2500,2500,1500,6753,2500,2500,1500,1500,2500,5015,2500,1500,2500,2500,4925,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,5074,2500,2500,1500,2500,1500,2500,2500,1500
28.283716,2500,1500,1500,32459,1500,1500,2500,2500,2500,2500,1500,92779,2500,2500,8059,1500,2500,1500,2500,1500,2500,2500,62026,1500,2500,1500,2500,57300,1500,1500,1500,12274,2500,10558,2500,2500,1500,2500,23520,2500,1500,2500,1500,2500,2500,1500
28.2913,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,12558,2500,2500,1500,4737,4322,1500,2500,1500,2500,2500,8096,1500,2500,1500,9558,15262,1500,1500,1500,2500,2500,1500,2500,2500,1500,7926,2500,2500,1500,2503,1500,2500,2500,1500
28.298883,2500,1500,1500,2780,1500,1500,2500,2500,2500,2500,1500,7343,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,4471,1500,2500,1500,4599,5628,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
28.306484,12255,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,11975,12578,1500,2500,1500,4564,10667,1500,1500,2500,1500,2500,1500,1500,1500,1500,8456,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
28.314066,1500,2500,2500,2500,2500,2500,1500,3746,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,2370,1500,1500,2500,1500,2500,1500,1500,2500
28.32165,4370,1500,1500,1500,1500,1500,2500,7441,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,5294,7759,1500,2500,1500,5547,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,3393,2500,2500,1500,2500,1500,2500,2500,1500
28.32925,2500,1500,1500,5423,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,11601,2500,1500,2500,10522,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,5406,2500,2500,1500,19245,8254,2500,1500,5385,1500,2500,2500,1500
28.336834,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,4367,2500,2500,1500,2500,1500,2500,2500,1500
28.344418,30937,1500,1500,34288,1500,1500,2528,39339,2500,2500,1500,1500,2500,2500,6207,24920,2500,38948,2500,1500,2500,45462,61318,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,10997,40137,2500,2500,1500,2500,1500,2500,2500,1500
28.352016,11262,1500,1500,1500,1500,1500,2500,2500,4336,2500,1500,23354,2500,10408,1500,1500,11758,1500,2500,10298,3974,2500,1500,1500,2500,1500,16832,43151,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,7757,2500,1500,5239,1500,33375,2500,1500
28.3596,2500,1500,1500,2421,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,2014,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,2500,1500,2500,2500,1500
28.367184,2500,1500,1500,1500,1500,1500,2500,2500,13944,2500,5108,1500,2500,2500,6257,1500,2500,1500,2500,43512,2500,2500,1500,1500,10462,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,15978,2500,1500,2500,1500,2500,2500,1500
28.374767,1500,2500,2500,5985,2500,2500,1500,5766,1500,1500,2500,8570,1500,1500,2500,2500,1500,2500,1500,7298,1500,7124,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,7102,1500,1500,2500,1500,2500,1500,1500,2500
28.382366,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,3368,1500,1500,2500,2500,1500,3759,1500,2500,1500,1500,3254,2500,1500,2500,1500,5931,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.38995,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,65826,2500,2500,1500,1500,2500,1500,2500,1500,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,5870,2500,2500,17246,2500,14882,2500,1500,17344,1500,35903,2500,1500
28.397533,4513,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,10196,2500,2500,1500,1500,3866,7268,2500,6239,2500,2500,1500,1500,2500,1500,2500,1500,1500,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,5372,1500,2500,2500,1500
28.405134,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,1500,2500,17670,2500,1500,4070,2500,14736,1500,2500,1500,2500,1500,4319,1500,1500,2500,2500,1500,2500,2500,1500,2500,2500,2500,1500,5585,1500,31497,2500,1500
28.412716,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.4203,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.4279,2500,1500,1500,1500,1500,1500,2500,2500,2500,2500,1500,1500,2500,2500,1500,10021,10894,1500,2500,1500,3898,2500,1500,1500,2500,1500,2500,47388,1500,1500,1500,2500,2500,4386,2500,2500,1500,16216,7729,2500,1500,5466,1500,2500,2500,1500
28.435484,2500,1500,4085,20874,1500,3971,2500,16086,8317,2500,6023,1500,2500,2500,6219,1500,2500,1500,2500,1500,2500,30674,55345,1500,9136,1500,40657,194420,6968,1500,5738,2500,2500,5738,2500,2500,1500,25019,2500,2500,1500,2500,28129,34274,2500,1500
28.443068,1500,2500,2500,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,1500,2500,2500,1500,2500,1500,2500,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.450666,1500,2500,2500,2572,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,3627,7705,2500,1500,2500,2042,22949,2500,2500,2500,1500,1500,2500,1500,1500,2500,1500,1500,1500,2500,1500,2500,1500,1500,2500
28.45825,1500,2500,3391,2500,2500,2500,1500,1500,1500,1500,2500,2500,1500,1500,2500,2500,1500,2500,1500,2500,1500,2975,2620,2500,1500,2500,1500,5415,2500,2500,2500,1500,1500,2500,1500,1500,8731,1500,1500,1500,2500,2898,7414,1500,1500,2500
