Sample,CON13,CON14,CON15,CON16,CON17,CON18,L13,L14,L15,L16,L17,L18,LN13,LN14,LN15,LN16,LN17,LN18,N13,N14,N15,N16,N17,N18,Z13,Z14,Z15,Z16,Z17,Z18,ZL15,ZL16,ZL17,ZL18,ZLN13,ZLN14,ZLN15,ZLN16,ZLN17,ZLN18,ZN13,ZN14,ZN15,ZN16,ZN17,ZN18
27.054067,120529.322300,122257.255300,68780.192010,153644.808200,81348.471540,64851.508710,60802.019720,146464.433500,93268.160190,124798.507400,134508.387700,100776.639300,13489.625780,91468.242390,78628.066520,91773.896980,128372.361400,145117.345500,59156.691690,109709.218700,136407.942500,139974.202200,657.948334,100649.513700,23097.939940,125210.221000,75123.165690,121065.954600,150266.969000,121714.820000,49032.523250,124461.833500,162121.430000,113820.103400,109476.739500,68279.745100,114474.712700,78641.029860,62089.662380,345.438529,156608.935300,142291.784800,143713.933400,137843.410700,7768.230570,87802.433580
27.054100,5089.688926,5218.983572,14949.423020,5994.655652,30156.108830,12187.422240,5216.093082,3266.628574,12600.945210,13587.106600,6450.534057,15186.711100,7531.261187,5595.717099,11428.280310,8224.945401,9079.465057,12442.419990,2496.400742,4277.989559,4771.064021,8383.406347,3338.346808,10524.735870,8988.812582,9894.954182,6202.424193,12706.446090,11783.580070,25983.446210,7523.434256,9233.885588,14570.429180,25008.059040,6505.211497,5195.509532,8366.705650,7708.274406,10424.180790,2545.132136,5586.243478,10418.670000,5994.355959,9897.022700,458.678639,19564.723630
27.054150,3574.061562,2820.717283,10988.164840,8049.782130,18170.245820,11132.584790,2884.636788,3402.653710,11330.270670,7658.599799,3237.191181,17511.046070,5161.675397,6407.628108,3551.618777,7802.767411,5434.571071,4520.061304,2976.839178,3551.510483,2526.318909,5436.882457,3391.747753,5359.639415,4146.876452,11514.543400,3808.939536,7217.611659,17232.052310,19563.812060,4479.671868,4323.047077,6247.276470,21435.859830,4215.019457,346.936164,7131.828860,7850.287240,8635.394055,2868.281588,5310.290970,4920.216548,10064.417260,4837.200379,918.350538,7014.109588
27.054158,7668.156568,3068.499705,20539.710530,7650.406182,27199.467210,16708.310560,376.307779,5308.506982,9985.798095,12200.756810,174.716635,20037.940890,5687.232300,7833.042241,5359.292614,7603.756785,6921.951901,8057.207797,5148.496456,3674.956093,4887.371011,8909.645382,3413.925662,6640.890127,1496.753435,10849.201990,6361.831644,16182.205310,7111.302062,22940.367430,2538.764517,6956.176957,6172.550395,35941.041370,2404.885915,371.129774,8178.876060,11308.019000,10408.022950,2847.688834,12301.237540,4602.148970,4348.679823,6127.534993,861.014526,12378.457780
27.054167,10480.804720,4910.978106,13061.295630,9987.007748,30185.319760,16617.136560,9615.638120,12461.260560,11814.825170,17657.430590,10425.142560,7112.728561,11556.014940,12278.681930,7482.720160,11828.188300,13407.065640,11641.170640,7388.653593,9375.474003,13382.782110,791.627853,3023.050062,12036.290050,8153.725687,16357.928000,17372.431910,16240.474900,19159.541180,31995.718800,20838.589020,7855.124780,14316.196040,39490.779860,4598.543611,6063.378831,11305.126290,12119.082570,13326.018110,2107.728965,16980.276980,8471.901668,9720.643721,20126.300840,1578.520949,15139.587460
27.054167,239057.495200,343354.769600,144624.012400,381098.601100,280959.649700,116217.689700,385281.978200,373278.435400,289834.236700,265415.679300,251442.891300,346345.936600,412701.224300,332906.186000,150085.895000,187932.765400,302530.832400,282534.452900,327657.266500,369085.299100,385688.478700,199810.782600,318.681723,258105.429600,326883.557000,253027.184300,368546.059200,391728.756100,451214.079900,243113.530000,95761.380520,342047.039400,281666.914500,215736.537400,291153.829000,191934.441500,210954.141700,171962.410200,114962.542700,165.526073,118028.563600,306521.317600,158874.194800,281751.823500,13775.485470,358810.957100
27.054167,135515.569200,159626.853100,81748.018530,219449.886500,113417.987700,70376.795400,160124.067900,210407.965300,181523.625000,138143.832400,185960.093600,206536.472000,138131.133900,106145.935100,185011.113300,109624.898200,188339.375900,115794.949100,107872.412800,219785.099200,204145.449900,163669.027400,496.211258,128993.531200,194410.539400,74074.165520,204576.948800,177193.922900,167878.647100,163418.601300,56658.293410,90099.314380,158373.680200,136177.044600,214446.646100,128823.227400,133593.812900,100916.353100,66757.202450,259.727506,204382.308000,171556.893000,125340.897700,138672.681000,5100.075884,204257.222200
27.054167,649243.898600,739432.578600,327640.285100,459715.274000,391360.741400,283530.296500,445227.822300,406103.824300,702448.617700,523000.434100,684848.906100,500584.322000,474731.011100,695189.540600,794545.387000,473190.680700,671358.639000,432093.242400,721037.719200,868336.626700,399668.901800,598836.921900,182.999638,679713.737300,810932.815200,631703.503200,680332.100500,510304.363900,828133.146200,587717.290300,252400.682700,636343.005000,700937.056800,520557.227600,758129.657100,349869.121600,581824.005100,421779.663300,263115.317900,93.951571,760986.773100,629131.237800,747995.129700,717122.317800,47421.284300,642585.423900
27.054167,3174.375494,812.553958,6486.367350,2683.010021,8414.177592,17604.387110,2091.245680,4065.712185,5215.848149,7513.030985,3000.810681,6785.395240,4759.999017,3502.053765,2529.211876,5891.422437,2739.461317,4548.415153,1287.993192,1300.790641,1919.354835,2531.541273,2985.223726,7759.053809,1133.135355,4682.717235,2139.847435,6920.358293,9085.185406,23240.004470,2098.704929,3307.117167,4393.265644,38826.724760,1178.770687,2129.305483,3826.690498,7808.819240,11679.300140,2717.669320,1386.604019,3955.177379,2821.658912,3298.671007,1209.324699,4786.901441
27.054175,32446.817390,12768.963560,39298.536850,77182.771710,47635.538400,31014.247350,30386.179830,57144.027350,56777.503340,38455.728870,89923.269420,55075.295390,39222.708740,39753.283050,76484.097600,35864.120530,20443.034870,62330.704420,18688.860380,50626.391730,92840.413240,37089.814520,1219.615414,62092.396040,25953.918050,54435.951800,45682.671220,119141.069500,45128.328720,63786.631650,33793.807820,46947.756980,103736.035700,74222.221780,34863.230100,27871.725130,47762.524150,43598.050830,32004.928600,649.190511,29852.856100,57823.984600,36514.363520,37489.146530,4487.850551,52188.181630
27.054183,5358.514899,5492.850158,16752.397700,10964.632850,32371.688750,25563.171360,6847.516230,5189.561360,20292.555010,19259.402970,16793.369580,17133.255690,12989.394430,7125.133826,9828.617784,15653.070420,9753.334190,15210.849000,4722.494090,8803.144578,4494.115488,17338.576290,2989.951408,12651.733730,6915.996805,10441.023770,7304.861572,12901.605240,10106.957690,35130.639420,6590.667384,8342.800301,11965.432200,44188.946700,8918.500039,8793.948667,13756.231170,17856.306120,20524.630650,2068.364591,8306.227647,10322.566790,9539.397432,25216.097670,2786.034467,9705.094966
27.054192,23928.937490,17488.954310,25651.976950,34478.226380,42196.941230,28510.970530,15994.142300,10180.384100,30245.741160,22852.941640,35253.713000,51712.534290,21099.298030,16146.090000,26875.948800,31455.387560,21447.494650,35825.528560,22482.805240,30160.568720,29234.767460,25865.190010,1807.927852,27316.489080,18541.128710,21494.505800,22578.596760,46070.683550,54817.200900,65210.878200,14357.949240,19219.711430,41310.640730,65968.403510,21310.602690,18605.636920,29778.657430,25695.251650,29391.512270,1014.233950,24116.026750,21733.015850,29939.812860,27280.901460,3379.355863,25186.793270
27.054200,9056.012725,17053.978070,15161.476490,21724.195840,45484.364970,27474.542720,15885.330060,8902.201861,42791.319880,25014.241930,30741.539190,47885.719100,42090.210010,20159.363580,10529.668000,15945.031600,19207.467310,39969.062590,13123.331610,37661.312070,13574.510910,32288.002030,2015.197241,28863.049800,14300.957440,16111.317520,20925.543590,30016.691590,48884.552290,17166.292170,63978.724200,20528.848630,32195.694260,49684.254620,17989.704680,16786.638750,24345.200000,23775.740350,15978.320340,1162.951669,11840.294610,19288.510190,25667.416910,36097.849100,1682.056353,52766.951530
27.054200,6044.555747,4967.803259,17931.905730,14466.507610,30255.230110,12896.453390,7461.275530,3744.513470,14361.866570,16024.555670,18930.214800,26828.600050,11939.889230,12934.219880,14747.451380,14251.399800,10336.642820,22459.965510,13094.576890,2530.881581,10062.751120,11287.636860,2932.820359,26737.825030,7037.427993,5912.856966,8210.631983,19562.063560,23840.109740,32515.386240,6662.014210,11198.636640,24124.271850,31883.544280,7165.487551,9027.584674,12637.259960,12552.949100,12817.981220,2001.146530,10585.018200,10064.843130,9028.940987,9119.388478,2164.834057,30010.626290
27.054200,767.620045,420.941255,6454.410604,764.654824,4895.664101,6630.309450,446.146774,463.959007,2993.488399,2578.662841,401.875536,3454.515541,2566.345291,643.313011,465.688164,1309.122303,1090.781995,4338.632635,346.718226,433.757819,416.233279,1894.969770,1322.775415,2144.945361,102.581399,1489.568081,535.868333,2690.028700,2926.899300,16243.643820,1129.051824,977.063645,3431.548198,15897.530960,324.784256,720.747034,1742.004047,1593.858027,2646.125707,1283.895930,1236.382562,726.403938,1326.426552,1589.188556,666.439364,2906.861900
27.054200,705.314855,269.804554,5415.752972,517.632741,3434.812291,410.711061,620.711646,480.061346,3544.027383,1844.753319,765.079624,2587.492756,2607.792045,402.322451,447.062037,3044.151599,1083.743465,1656.473992,349.685992,408.493357,369.421759,840.825400,979.953850,1981.554823,43.465861,1854.066881,293.996596,2767.393390,1209.495748,12103.223000,495.365323,789.705995,1716.755359,14017.145430,291.810697,260.520051,1613.449222,3229.424384,2607.824114,957.121217,647.707715,305.253111,858.429765,533.319723,585.351939,1835.899210
27.054217,73091.472070,54063.977900,39478.095990,56891.169560,56682.927300,23298.314530,42261.446160,27093.943720,41097.370770,45490.703560,44722.263980,42728.054850,50573.719500,46066.436510,64206.776820,47999.233410,44249.330960,47907.772060,43059.289480,69568.642550,52289.198330,58650.747740,1252.873354,31912.959700,32073.278290,68281.321020,59754.350350,46339.700200,31245.915990,37722.569770,32310.686950,43798.674620,34150.346680,51266.526580,44516.096530,36090.527760,43310.623140,41515.925280,24763.262920,668.265731,76690.460830,50015.820080,40826.146860,29526.045470,2395.219707,28908.946250
27.054233,31647.461270,20953.105410,32848.761260,37194.281100,59505.872810,37109.893710,28972.731330,17612.796040,36504.988960,41508.169940,45713.521800,73288.171380,59490.311360,41429.865210,24317.094870,38442.609080,42047.290030,54906.867630,16562.012640,60376.607180,31095.137800,40688.225370,1407.761995,32934.380190,27264.057200,41102.968410,37259.367880,50629.069250,39836.237740,65310.954950,18251.394880,30886.009420,57656.795200,72972.028750,25229.165110,30697.827970,45084.595950,30992.117470,34151.074690,758.477345,24905.026510,24259.231560,44648.467980,39231.018450,7112.102597,41779.779310
27.054250,12913.892710,1906.574119,18082.810290,14720.895120,20118.868510,21840.505590,6266.892175,3239.118062,7106.684843,11726.537780,10806.668950,16583.324440,13578.103310,9635.208360,7280.520562,14391.938830,8056.975610,14505.113310,8709.350033,11418.467820,11308.911840,9591.324870,3083.523308,10432.684120,4907.004601,7200.204166,5311.041202,20693.087460,11238.722990,44801.310760,5885.007970,15624.794670,12189.760640,39620.223950,3671.766840,7945.107019,13922.894000,17538.383750,19479.027010,2181.726420,11227.298070,11170.995170,12268.739880,11380.080160,1525.553086,19419.833370
27.054267,1111.797505,132.060041,1167.742300,733.186174,6984.003644,7943.614814,584.640486,512.941638,3706.052466,2265.485888,842.913686,3924.946006,1633.280283,597.235646,524.345018,2753.591349,994.953883,2717.827154,377.942182,466.041466,431.133071,660.023232,1334.740086,2820.863849,178.835568,2721.700864,543.553502,2059.533204,2388.868681,16998.292440,804.274319,1148.825792,4498.049656,7291.495521,701.929931,624.312649,2355.400456,8366.784089,4898.463596,1295.231807,646.830895,1092.788186,899.163329,1038.967638,668.446281,2155.029951
27.054367,25573.428990,15389.966520,21930.197590,34881.269080,46568.373800,26870.012840,11096.484470,9943.589909,33947.114460,32512.700610,34336.540920,45508.380010,22824.870050,19100.379430,18074.716000,23914.255880,17820.499090,32576.054890,24704.178000,30853.443790,20385.438810,12706.899150,2023.066929,27618.361270,7453.957062,27135.924720,19069.075470,35759.044090,23491.354060,45659.737620,13310.488030,19034.104690,42158.437730,39637.306640,17640.758380,17978.964090,25743.573980,23712.552120,20586.610980,1168.870739,31751.457150,13683.749700,10482.991810,22719.085500,3022.752376,30371.777180
27.054383,470953.437500,654091.119200,245654.608400,767339.254000,533642.379000,196977.467600,593315.083000,808124.288400,567884.235100,486542.745900,599557.330700,677116.962900,433056.190400,613148.369600,348511.521200,351925.389600,575474.729700,612947.461900,680219.460300,725024.378300,794113.680800,548200.964500,199.946292,502920.722100,796887.211300,468219.457800,760693.965700,570590.553800,500452.957900,440938.119400,175870.322300,658450.212400,574769.113600,380892.637900,812380.347100,426354.220900,412212.429400,309635.163700,187509.173300,102.818261,672628.098300,584464.172900,327223.957500,544133.168900,17541.447560,503724.909200
27.054450,34017.110590,17378.474200,25501.022810,26687.556910,51353.525010,27192.802060,40934.585160,52509.181660,50592.173200,42165.391780,48424.155600,39719.784620,41390.324900,39596.061290,40929.014270,32585.962710,30969.038900,43866.904540,35465.363280,47437.825190,52279.340650,44299.807890,1496.760617,49640.453260,4071.345117,29528.702490,46834.177010,52528.815360,27957.768180,61651.995380,15700.529940,30805.205760,30429.478990,53146.087300,32968.265040,15207.469660,32987.553910,27441.753160,26810.046830,811.689453,36490.932680,24267.633890,41824.894450,37137.011530,5331.417274,54637.380720
27.054450,49060.054540,45969.121550,42072.405180,96024.159870,87361.467940,30559.270770,46253.011040,88355.672770,56133.896690,68000.362970,64252.906430,68803.197190,111052.517500,40038.497070,80571.299880,54222.703250,64188.388000,91448.331300,42948.198960,55825.938410,92418.781540,54011.291730,955.553967,76226.797520,96547.937520,64439.348080,94113.423930,55808.865440,58404.547680,91599.005220,23063.504870,56757.045170,42971.586930,82258.904080,57337.199250,63052.757170,58174.141340,48914.780420,37515.457420,503.470914,75922.473960,67326.345500,35782.124240,67971.123330,2822.231538,101109.440200
27.054450,84316.962160,95963.183370,66064.392990,123033.486300,123682.933900,49970.954020,43103.996240,50925.960600,115006.066100,106331.643700,106684.029400,140032.663600,168916.916600,75806.761180,71833.552230,72646.529440,94626.064720,118875.961900,67752.947920,128778.092000,91660.406990,107473.836300,707.240514,96007.722790,105056.538300,82534.257130,85924.153110,118167.018100,93894.419420,132659.855700,42659.507200,101410.586700,113749.273300,117413.420300,97469.813710,69060.599520,90406.957710,72281.883970,59713.150570,371.488628,28020.241230,66643.401140,89069.071110,99994.027820,8581.730717,118118.687700
27.054483,11615.941210,14845.686460,16369.515430,5394.369970,27167.925930,22269.205460,13755.704060,24459.626660,25169.093130,9578.606660,20300.644740,20803.824540,22047.863430,12798.398460,10270.956150,20941.426870,9902.965393,14660.284460,22268.123380,11489.711000,17636.349710,11732.458870,2578.169665,20521.932660,21606.940450,20452.183520,16448.014840,14679.778650,16821.565130,33724.378220,11234.956630,18402.300950,39057.994870,26060.189450,8391.484887,11070.588670,16761.373340,8875.066554,13578.620780,1634.426748,15996.091610,11085.336570,10522.403500,14946.261750,2218.404093,14266.893360
27.054517,5787.049707,5336.520543,13794.438960,3674.514945,22980.380760,14667.816570,12504.770300,3985.347044,20113.495710,10470.093940,14837.461840,26621.788710,6997.076860,8522.568627,10716.757640,8867.609184,10058.092790,15032.673360,5432.578144,11592.156960,4217.598875,11400.594720,3114.111535,20596.955210,5050.752206,12302.935170,5252.462296,14320.108790,26529.678500,29648.117410,4600.358314,9949.829903,13537.761510,24406.880410,6444.868792,6142.277846,11832.833530,8599.829960,13954.551340,2221.200084,8282.228403,10200.410050,10948.620830,15226.730020,4587.659700,13254.361940
